time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,1.57239812049,5.65397975303,22.5181728083,0.385922528074,0.0789104301,0.0,0.77659885172,5.70508530085,5.18280688988,0.104206298784,0.223342096357,0.0,456.3365097052171,457.796650001103,456.48283736804245,455.9886013165028
3.5400000000000027,1.61739005416,6.00294876189,22.8290466574,0.392025687236,0.0918470818818,0.0,0.721923990006,5.92730336811,5.17894357245,0.0962178758971,0.191999969782,0.0,462.5183224860757,460.08573235536693,461.70636177308114,461.0840400616974
3.6000000000000028,1.65875779635,6.36572488007,23.1406575715,0.397538114012,0.103029311834,0.0,0.655945173735,6.16518786422,5.20715612424,0.081350743578,0.171697747874,0.0,474.17671677019257,472.64517915554194,473.938965816019,472.80108291312877
3.660000000000003,1.69626551675,6.74164379054,23.4511311555,0.40251021226,0.113259148163,0.0,0.59347051778,6.36548027593,5.14167051765,0.0857409267124,0.16798497872,0.0,443.79470257689195,443.5176963700844,444.3267204359139,444.69216608898495
3.720000000000003,1.72999066903,7.12913180494,23.7565460501,0.407836371905,0.122989772648,0.0,0.52992577638,6.55089787349,5.03874648039,0.0942226845684,0.146862008573,0.0,432.75669124780677,431.00004268165526,431.0393487260778,431.7625335332837
3.780000000000003,1.75943914243,7.52876782472,24.0580714024,0.414061593345,0.131937643437,0.0,0.450964776062,6.77030127703,5.01144339295,0.118065439144,0.153316993677,0.0,458.5484754077471,459.081186595169,456.5339351371954,458.44165348804177
3.840000000000003,1.78388803697,7.94191571436,24.3585947138,0.420747609965,0.140791411325,0.0,0.363258662211,7.00130202968,5.00510646157,0.0929124384372,0.132438683368,0.0,467.87512364141963,466.26534587162223,467.4223334986694,465.4675489172523
3.900000000000003,1.80326347719,8.36797158103,24.6564623419,0.426778917594,0.149317087911,0.0,0.281959514409,7.20059685311,4.9234869375,0.112524775293,0.15654515095,0.0,441.42897215919237,443.4328089310585,442.5987169222769,444.21894416732647
3.960000000000003,1.81741222838,8.8065797199,24.950638701,0.433174680659,0.158820432862,0.0,0.1889283677,7.41965721597,4.88170206722,0.0908278025135,0.161838780609,0.0,457.56241701486243,458.00672770223645,458.3209871090563,456.60219005604284
4.020000000000002,1.82562346406,9.25884992177,25.2433197155,0.438611012322,0.168910205826,0.0,0.0839909203061,7.65579073819,4.87344295307,0.0901575518884,0.178486145793,0.0,469.7894219309311,471.1039046429242,470.51365947352974,470.468130335158
4.080000000000001,1.82755276314,9.72479828561,25.5343853171,0.443729440707,0.179210218973,0.0,-0.0204996635065,7.87563566326,4.82809420861,0.0732242596565,0.152368702318,0.0,461.12989601374204,459.08817676806996,460.37306519712934,459.03649924926447
4.14,1.82358862138,10.2026447377,25.8199836921,0.448278427062,0.188417320947,0.0,-0.112307535143,8.05254249407,4.6918997592,0.0805506540839,0.155531634849,0.0,428.49189036868404,428.7839363276932,428.9750623407558,429.6016686059548
4.199999999999998,1.81364944424,10.6918431879,26.098961514,0.452627545066,0.198297221047,0.0,-0.219704894416,8.25388754482,4.60699970117,0.0469680336862,0.178510603912,0.0,445.6561693926779,447.5562707285144,449.8279739423248,447.10306566197573
